CompetitionName,TeamName,UserNames,Score,ScoreFirstSubmittedDate,NumSubmissions
allstate-purchase-prediction-challenge,wzyxp_123,wzyxp_123,0.53269063124968,2014-03-24 20:59:05.513333,2
allstate-purchase-prediction-challenge,ARFIO,ARFIO,0.53269063124968,2014-03-24 22:50:39.660000,8
allstate-purchase-prediction-challenge,Rohit Gupta,Rohit Gupta,0.53269063124968,2014-03-25 00:32:16.566666,1
allstate-purchase-prediction-challenge,wally,wally,0.53269063124968,2014-03-25 04:09:14.943333,18
allstate-purchase-prediction-challenge,Trevor Kelley,Trevor Kelley,0.53269063124968,2014-03-26 02:31:38.846666,9
allstate-purchase-prediction-challenge,wlouie,wlouie,0.53269063124968,2014-03-25 17:32:12.846666,35
allstate-purchase-prediction-challenge,Miguel Magos,Miguel Magos,0.53269063124968,2014-03-25 22:30:22.793333,3
allstate-purchase-prediction-challenge,Chris 2,Chris,0.53269063124968,2014-03-25 23:05:42.203333,17
allstate-purchase-prediction-challenge,jraab,jraab,0.53269063124968,2014-03-26 01:14:55.373333,1
allstate-purchase-prediction-challenge,DeltaP,DeltaP,0.53269063124968,2014-03-26 04:17:23.996666,3
allstate-purchase-prediction-challenge,Ankit Aggarwal,Ankit Aggarwal,0.53269063124968,2014-04-25 13:44:54.113333,2
allstate-purchase-prediction-challenge,Mario A. Rodríguez Hernández,Mario A. Rodríguez Hernández,0.53269063124968,2014-04-04 10:10:06.726666,7
allstate-purchase-prediction-challenge,Jachime,Jachime,0.53269063124968,2014-03-26 18:03:36.440000,48
allstate-purchase-prediction-challenge,Luislo,Luislo,0.53269063124968,2014-03-26 17:33:17.936666,2
allstate-purchase-prediction-challenge,charizard,charizard,0.53269063124968,2014-03-26 18:43:15.473333,4
allstate-purchase-prediction-challenge,ak90,ak90,0.53269063124968,2014-03-26 22:41:51.233333,1
allstate-purchase-prediction-challenge,Shawn Pope,Shawn Pope,0.53269063124968,2014-03-31 04:21:50.810000,53
allstate-purchase-prediction-challenge,nhatvo,nhatvo,0.53269063124968,2014-03-27 01:30:30.180000,4
allstate-purchase-prediction-challenge,N3RD4LIFE,N3RD4LIFE,0.53269063124968,2014-03-27 01:56:59.246666,6
allstate-purchase-prediction-challenge,bart,bart,0.53269063124968,2014-03-28 00:15:58.423333,25
allstate-purchase-prediction-challenge,Glimmer,Glimmer,0.53269063124968,2014-03-29 11:12:51.373333,3
allstate-purchase-prediction-challenge,C Choo,C Choo,0.53269063124968,2014-05-15 16:49:41.103333,20
allstate-purchase-prediction-challenge,MLMartin,MLopezMartin,0.53269063124968,2014-03-28 14:39:25.013333,13
allstate-purchase-prediction-challenge,aris,aris,0.53269063124968,2014-03-27 11:09:41.903333,32
allstate-purchase-prediction-challenge,Jano Petras,Jano Petras,0.53269063124968,2014-04-30 13:48:52.486666,5
allstate-purchase-prediction-challenge,Karol Piczak,Karol Piczak,0.53269063124968,2014-03-27 18:02:02.103333,2
allstate-purchase-prediction-challenge,SUTD_SZW,"Jingyi Wang,Sibo Song,pumpkin",0.53269063124968,2014-03-27 12:56:00.643333,17
allstate-purchase-prediction-challenge,J Harrison,J Harrison,0.53269063124968,2014-03-27 13:17:05.843333,2
allstate-purchase-prediction-challenge,Stefan Hubert,Stefan Hubert,0.53269063124968,2014-03-27 13:34:59.360000,4
allstate-purchase-prediction-challenge,Marcio Emery,Marcio Emery,0.53269063124968,2014-03-27 15:47:02.063333,9
allstate-purchase-prediction-challenge,Yoshi Tanaka,Yoshi Tanaka,0.53269063124968,2014-05-12 02:11:09.133333,8
allstate-purchase-prediction-challenge,ahamm,ahamm,0.53269063124968,2014-03-27 20:52:42.136666,22
allstate-purchase-prediction-challenge,silver,silver,0.53269063124968,2014-04-03 20:47:44.223333,1
allstate-purchase-prediction-challenge,Cliff,Cliff,0.53269063124968,2014-03-28 01:13:29.280000,11
allstate-purchase-prediction-challenge,momo,momo,0.53269063124968,2014-03-28 01:46:47.193333,13
allstate-purchase-prediction-challenge,Rahul Palamuttam,Rahul Palamuttam,0.53269063124968,2014-04-01 18:22:35.983333,3
allstate-purchase-prediction-challenge,KovacsTZ,KovacsTZ,0.53269063124968,2014-03-29 17:57:25.980000,6
allstate-purchase-prediction-challenge,Divyesh Sah,Divyesh Sah,0.53269063124968,2014-04-03 09:34:06.780000,9
allstate-purchase-prediction-challenge,Steven Taylor,Steven Taylor,0.53269063124968,2014-03-29 06:56:12.156666,11
allstate-purchase-prediction-challenge,SUHEL,SUHEL,0.53269063124968,2014-03-29 10:02:23.363333,3
allstate-purchase-prediction-challenge,Rahul Murgai,Rahul Murgai,0.53269063124968,2014-03-30 05:13:55.616666,3
allstate-purchase-prediction-challenge,luffykai,luffykai,0.53269063124968,2014-03-29 14:20:42.643333,2
allstate-purchase-prediction-challenge,analyticsjohn,analyticsjohn,0.53269063124968,2014-03-31 13:47:34.973333,3
allstate-purchase-prediction-challenge,Mike,Cien,0.53269063124968,2014-03-31 00:11:52.510000,6
allstate-purchase-prediction-challenge,artificially,artificially,0.53269063124968,2014-03-30 01:40:39.700000,9
allstate-purchase-prediction-challenge,RICHARD,RICHARD,0.53269063124968,2014-03-30 01:07:38.610000,6
allstate-purchase-prediction-challenge,sally,sally,0.53269063124968,2014-03-30 19:54:59.410000,1
allstate-purchase-prediction-challenge,drenguyen,"Andre Nguyen,Michael Chen",0.53269063124968,2014-04-24 06:02:43.483333,3
allstate-purchase-prediction-challenge,Hache,Hache,0.53269063124968,2014-04-01 18:36:48.143333,1
allstate-purchase-prediction-challenge,jessica bombaz,jessica bombaz,0.53269063124968,2014-03-30 21:56:33.673333,20
allstate-purchase-prediction-challenge,Krypy,Krypy,0.53269063124968,2014-05-05 14:21:44.483333,41
allstate-purchase-prediction-challenge,lcl,lcl,0.53269063124968,2014-04-21 20:48:53.523333,38
allstate-purchase-prediction-challenge,Log0,Log0,0.53269063124968,2014-03-31 02:51:04.623333,1
allstate-purchase-prediction-challenge,Jimbus,Jimbus,0.53269063124968,2014-03-31 11:50:58.720000,2
allstate-purchase-prediction-challenge,MoodyFrog,MoodyFrog,0.53269063124968,2014-03-31 16:06:23.360000,6
allstate-purchase-prediction-challenge,Keisuke Hosaka,Keisuke Hosaka,0.53269063124968,2014-04-06 15:00:42.653333,28
allstate-purchase-prediction-challenge,FXtest,Vadim,0.53269063124968,2014-05-07 16:46:21.983333,47
allstate-purchase-prediction-challenge,Clow,Clow,0.53269063124968,2014-04-05 21:19:02.640000,10
allstate-purchase-prediction-challenge,grandprix,tkw,0.53269063124968,2014-04-05 21:22:30.236666,1
allstate-purchase-prediction-challenge,stikoson,stikoson,0.53269063124968,2014-03-31 18:20:51.560000,1
allstate-purchase-prediction-challenge,Pirates of the Cluster-bean,"ahaldenby,jeccles",0.53269063124968,2014-04-02 23:31:15.563333,13
allstate-purchase-prediction-challenge,Joseph Munaretto,Joe,0.53269063124968,2014-04-03 00:37:08.436666,44
allstate-purchase-prediction-challenge,yuval zentler,yuval zentler,0.53269063124968,2014-04-03 18:45:59.636666,20
allstate-purchase-prediction-challenge,Ernest,Ernest,0.53269063124968,2014-04-01 13:14:27.006666,36
allstate-purchase-prediction-challenge,Jean-Claude Houbart,LearningMachine,0.53269063124968,2014-04-01 18:39:59.926666,29
allstate-purchase-prediction-challenge,Aaron Schumacher,Aaron Schumacher,0.53269063124968,2014-04-01 20:58:46.216666,2
allstate-purchase-prediction-challenge,vogie13,Laura Herlant,0.53269063124968,2014-04-02 04:51:20.756666,1
allstate-purchase-prediction-challenge,Muthu Jothi,Muthu Jothi,0.53269063124968,2014-04-02 13:24:57.236666,13
allstate-purchase-prediction-challenge,jtan,jtan,0.53269063124968,2014-04-02 15:10:35.433333,13
allstate-purchase-prediction-challenge,iSun,iSun,0.53269063124968,2014-04-03 02:43:06.606666,12
allstate-purchase-prediction-challenge,Bazinga,"Madhu,Shivani Kabu",0.53269063124968,2014-04-22 09:58:12.676666,36
allstate-purchase-prediction-challenge,Jimbo,Jimbo,0.53269063124968,2014-05-06 13:18:16.336666,2
allstate-purchase-prediction-challenge,Felix,Felix,0.53269063124968,2014-04-05 00:49:15.620000,4
allstate-purchase-prediction-challenge,cdjb,cdjb,0.53269063124968,2014-04-09 15:09:03.503333,21
allstate-purchase-prediction-challenge,phil1985,phil1985,0.53269063124968,2014-04-14 13:58:44.043333,4
allstate-purchase-prediction-challenge,Bart Peintner,Bart Peintner,0.53269063124968,2014-04-03 19:10:42.633333,2
allstate-purchase-prediction-challenge,Yashwanth Reddy,Y@$#,0.53269063124968,2014-04-03 19:23:04.906666,9
allstate-purchase-prediction-challenge,Omega,"umesh_k,George T.",0.53269063124968,2014-05-02 05:52:37.786666,11
allstate-purchase-prediction-challenge,Pavel Ikrenyi,Mistake Not,0.53269063124968,2014-04-13 20:00:24.170000,11
allstate-purchase-prediction-challenge,minion,Dazzle,0.53269063124968,2014-04-13 07:01:24.193333,12
allstate-purchase-prediction-challenge,Robin East,Robin East,0.53269063124968,2014-04-07 22:51:15.586666,3
allstate-purchase-prediction-challenge,caewok,caewok,0.53269063124968,2014-04-04 11:46:03.666666,7
allstate-purchase-prediction-challenge,FrogEater,FrogEater,0.53269063124968,2014-04-11 12:43:37.420000,5
allstate-purchase-prediction-challenge,Huracán,"Pablo Lemoine,Diana Erazo",0.53269063124968,2014-04-14 03:22:00.770000,9
allstate-purchase-prediction-challenge,Peijin Xie,Peijin Xie,0.53269063124968,2014-04-04 23:56:36.063333,1
allstate-purchase-prediction-challenge,Data Knower,Data Knower,0.53269063124968,2014-04-05 01:31:49.763333,2
allstate-purchase-prediction-challenge,pezlogd,pezlogd,0.53269063124968,2014-04-11 06:37:13.303333,3
allstate-purchase-prediction-challenge,Dajeoner,"Juyeong Colin Lee,mschae89,DAE HEE SHIN",0.53269063124968,2014-05-08 08:25:12.730000,1
allstate-purchase-prediction-challenge,arnav,arnav,0.53269063124968,2014-04-05 09:50:13.233333,2
allstate-purchase-prediction-challenge,Alix Axel,Alix Axel,0.53269063124968,2014-04-11 05:41:52.176666,13
allstate-purchase-prediction-challenge,Jimmy Ly,"Dragon King,TheSheriff",0.53269063124968,2014-05-17 08:56:51.640000,17
allstate-purchase-prediction-challenge,BrilloSparkle,"Poojitha Srinivasa,Naga Rakesh",0.53269063124968,2014-04-21 19:25:41.193333,13
allstate-purchase-prediction-challenge,Miners,"pawan teja,ParthShah,Niti Verma",0.53269063124968,2014-04-28 02:24:15.813333,9
allstate-purchase-prediction-challenge,ThreeSpartans,"Spartans,chaitu dwarapudi,Data Scientist",0.53269063124968,2014-04-27 23:56:35.196666,23
allstate-purchase-prediction-challenge,TasDevil,TasDevil,0.53269063124968,2014-04-06 04:03:24.023333,3
allstate-purchase-prediction-challenge,kkkk,kkkk,0.53269063124968,2014-04-06 04:16:59.166666,19
allstate-purchase-prediction-challenge,JackStat,JackStat,0.53269063124968,2014-04-06 04:44:09.213333,24
allstate-purchase-prediction-challenge,Osama Aziz,Osama Aziz,0.53269063124968,2014-05-04 16:36:47.103333,55
allstate-purchase-prediction-challenge,Masayuki Isobe,Masayuki Isobe,0.53269063124968,2014-04-06 11:11:14.606666,6
allstate-purchase-prediction-challenge,danl,danl,0.53269063124968,2014-04-14 21:18:15.510000,4
allstate-purchase-prediction-challenge,Nguyen Thuy Diem,Kristin,0.53269063124968,2014-04-07 11:56:28.530000,8
allstate-purchase-prediction-challenge,Mohd Shadab Alam,Mohd Shadab Alam,0.53269063124968,2014-04-19 06:34:25.526666,12
allstate-purchase-prediction-challenge,Grace's Aces,Grace's Aces,0.53269063124968,2014-04-06 19:20:28.406666,3
allstate-purchase-prediction-challenge,fiery phoenix,"Aditi Phadtare,Song,Trupti Raiyani",0.53269063124968,2014-04-10 00:26:19.353333,15
allstate-purchase-prediction-challenge,Eddy Kang,Eddy Kang,0.53269063124968,2014-04-29 05:49:58.996666,27
allstate-purchase-prediction-challenge,Xi Chen,Xi Chen,0.53269063124968,2014-04-07 04:31:54.646666,1
allstate-purchase-prediction-challenge,TeamJAMD,"Jahnavi,Raveendra Ravi,DURGA PRASAD ,Munwari Begum",0.53269063124968,2014-04-10 10:52:11.090000,16
allstate-purchase-prediction-challenge,Ordina,"JanOrdina,Johan H",0.53269063124968,2014-04-23 14:01:18.630000,3
allstate-purchase-prediction-challenge,Billy Wong,Billy Wong,0.53269063124968,2014-04-07 21:54:55.260000,3
allstate-purchase-prediction-challenge,MLG,MLG,0.53269063124968,2014-04-07 20:27:08.926666,7
allstate-purchase-prediction-challenge,MCOC,MCOC,0.53269063124968,2014-04-08 02:09:48.193333,1
allstate-purchase-prediction-challenge,Titans,"Titan2,Titans_1,Titans_2",0.53269063124968,2014-04-21 08:55:21.216666,7
allstate-purchase-prediction-challenge,Chotch,Chotch,0.53269063124968,2014-04-08 03:02:45.006666,2
allstate-purchase-prediction-challenge,dalz,dalz,0.53269063124968,2014-04-08 04:30:11.583333,2
allstate-purchase-prediction-challenge,Dmitry,Dmitry,0.53269063124968,2014-04-08 09:33:35.906666,1
allstate-purchase-prediction-challenge,vbak,vbak,0.53269063124968,2014-04-08 13:30:46.483333,6
allstate-purchase-prediction-challenge,statistinks,statistinks,0.53269063124968,2014-04-24 06:45:23.500000,3
allstate-purchase-prediction-challenge,DTMR,DTMR,0.53269063124968,2014-04-08 18:01:08.456666,5
allstate-purchase-prediction-challenge,ebeckm,ebeckm,0.53269063124968,2014-04-28 21:14:50.983333,21
allstate-purchase-prediction-challenge,smart miner,"致远,Panyi Ouyang,mandy",0.53269063124968,2014-04-10 03:23:42.846666,17
allstate-purchase-prediction-challenge,BinbinChen,BinbinChen,0.53269063124968,2014-04-09 16:49:44.650000,2
allstate-purchase-prediction-challenge,Danas,Danas,0.53269063124968,2014-04-09 18:47:38.786666,3
allstate-purchase-prediction-challenge,peter8,peter8,0.53269063124968,2014-04-25 10:46:13.346666,12
allstate-purchase-prediction-challenge,Ote,Ote,0.53269063124968,2014-04-14 10:16:46.743333,45
allstate-purchase-prediction-challenge,razgon,razgon,0.53269063124968,2014-04-09 12:27:02.003333,18
allstate-purchase-prediction-challenge,SHINOGATA,SHINOGATA,0.53269063124968,2014-04-09 12:23:37.310000,3
allstate-purchase-prediction-challenge,tmclif,tmclif,0.53269063124968,2014-04-09 12:24:47.160000,18
allstate-purchase-prediction-challenge,Josh,ThisIsNotTim,0.53269063124968,2014-04-11 14:56:02.113333,4
allstate-purchase-prediction-challenge,numeramc,numeramc,0.53269063124968,2014-04-30 17:15:50.550000,8
allstate-purchase-prediction-challenge,Leeds - President David Palmer,Lucas Dan,0.53269063124968,2014-05-02 00:30:57.990000,24
allstate-purchase-prediction-challenge,Leeds -Michael Rhodes,Michael Rhodes,0.53269063124968,2014-04-28 17:56:19.466666,23
allstate-purchase-prediction-challenge,Leeds_TeamRocket,Leeds_TeamRocket,0.53269063124968,2014-04-29 16:52:08.533333,19
allstate-purchase-prediction-challenge,Leeds_BoLaZe,"ColinBovet,Caleb,zealouszell",0.53269063124968,2014-05-04 04:50:57.490000,17
allstate-purchase-prediction-challenge,Leeds- Genie in a Kaggle,"Allison Lotter,Vidya Vasudevan,Jessica",0.53269063124968,2014-04-24 04:30:23.120000,49
allstate-purchase-prediction-challenge,Sergey Silaev,Sergey Silaev,0.53269063124968,2014-04-10 02:03:43.936666,2
allstate-purchase-prediction-challenge,algra,algra,0.53269063124968,2014-05-19 23:02:08.196666,8
allstate-purchase-prediction-challenge,surya,surya,0.53269063124968,2014-04-09 23:19:08.810000,11
allstate-purchase-prediction-challenge,V,V,0.53269063124968,2014-04-13 03:50:31.466666,4
allstate-purchase-prediction-challenge,Smit,Smit,0.53269063124968,2014-04-21 21:28:52.193333,7
allstate-purchase-prediction-challenge,Manoj H,Manoj H,0.53269063124968,2014-04-10 14:10:55.493333,5
allstate-purchase-prediction-challenge,Hering,Hering,0.53269063124968,2014-04-10 12:42:27.026666,6
allstate-purchase-prediction-challenge,Observer,Observer,0.53269063124968,2014-04-11 14:07:35.636666,15
allstate-purchase-prediction-challenge,SOP,Alex,0.53269063124968,2014-04-10 22:30:56.600000,29
allstate-purchase-prediction-challenge,Jackie,Jackie,0.53269063124968,2014-04-11 08:11:53.100000,3
allstate-purchase-prediction-challenge,Wei,Wei,0.53269063124968,2014-04-12 04:05:49.466666,12
allstate-purchase-prediction-challenge,sevamoo,sevamoo,0.53269063124968,2014-04-11 02:41:52.870000,2
allstate-purchase-prediction-challenge,koto,"taise,ozaki",0.53269063124968,2014-05-19 23:56:46.083333,8
allstate-purchase-prediction-challenge,ee_mc,ee_mc,0.53269063124968,2014-04-11 03:39:10.556666,3
allstate-purchase-prediction-challenge,Martwica Mózgu,"sdadas,Mateusz,Michał Perełkiewicz",0.53269063124968,2014-04-11 08:36:14.100000,12
allstate-purchase-prediction-challenge,RomanL,RomanL,0.53269063124968,2014-04-11 13:48:37.570000,2
allstate-purchase-prediction-challenge,Dev,Dev,0.53269063124968,2014-04-12 04:56:04.200000,25
allstate-purchase-prediction-challenge,swetha sundar,swetha sundar,0.53269063124968,2014-04-11 22:08:06.243333,14
allstate-purchase-prediction-challenge,AmazingData,AmazingData,0.53269063124968,2014-04-12 05:26:57.150000,3
allstate-purchase-prediction-challenge,Maarten Bosma,Martin,0.53269063124968,2014-04-12 08:08:45.120000,2
allstate-purchase-prediction-challenge,Team Eli,"Joe C,Sören Künzel,Le-Minh Ho",0.53269063124968,2014-04-18 20:04:51.196666,29
allstate-purchase-prediction-challenge,jstaker7,jstaker7,0.53269063124968,2014-05-09 04:31:13.986666,14
allstate-purchase-prediction-challenge,Zhuz,Zhuz,0.53269063124968,2014-05-16 15:44:45.806666,24
allstate-purchase-prediction-challenge,shallybu,shallybu,0.53269063124968,2014-05-07 12:01:06.293333,15
allstate-purchase-prediction-challenge,Hattiho,Hattiho,0.53269063124968,2014-04-14 05:14:04.823333,17
allstate-purchase-prediction-challenge,JPablo,JPablo,0.53269063124968,2014-04-25 17:46:57.346666,5
allstate-purchase-prediction-challenge,David Dunham,David Dunham,0.53269063124968,2014-04-14 20:46:06.730000,2
allstate-purchase-prediction-challenge,FoolDuck,FoolDuck,0.53269063124968,2014-04-14 01:56:43.586666,5
allstate-purchase-prediction-challenge,satishku,satishku,0.53269063124968,2014-05-11 05:42:24.826666,2
allstate-purchase-prediction-challenge,Nim J,Nim J,0.53269063124968,2014-05-17 14:41:07.233333,12
allstate-purchase-prediction-challenge,1234,1234,0.53269063124968,2014-04-14 11:31:03.903333,10
allstate-purchase-prediction-challenge,Yevgeniy Grechka,Yevgeniy Grechka,0.53269063124968,2014-04-14 16:56:39.276666,1
allstate-purchase-prediction-challenge,Koby Karp,Koby Karp,0.53269063124968,2014-04-15 10:39:56.060000,4
allstate-purchase-prediction-challenge,Ovibos,David Rempel,0.53269063124968,2014-04-14 20:03:49.466666,5
allstate-purchase-prediction-challenge,JLS,"Sushwanth Nimmagadda,Lillian Lin,Joemol Varghese",0.53269063124968,2014-04-17 03:35:14.363333,30
allstate-purchase-prediction-challenge,Gautam Jeyaraman,Gautam Jeyaraman,0.53269063124968,2014-04-15 02:40:47.740000,5
allstate-purchase-prediction-challenge,Lei CHEN,Lei CHEN,0.53269063124968,2014-04-15 07:08:13.690000,4
allstate-purchase-prediction-challenge,Antonio Domenzain,Antonio Domenzain,0.53269063124968,2014-04-15 11:47:06.293333,1
allstate-purchase-prediction-challenge,mathmodellingUJ,Tomasz_Krakow,0.53269063124968,2014-04-26 19:04:20.066666,2
allstate-purchase-prediction-challenge,Han Duo,"hxu,Torgos",0.53269063124968,2014-04-19 14:21:47.213333,1
allstate-purchase-prediction-challenge,Oussama Elachqar,ousspuddi,0.53269063124968,2014-04-24 01:27:34.546666,7
allstate-purchase-prediction-challenge,essiem,Luigi Vampa,0.53269063124968,2014-04-15 18:00:12.033333,7
allstate-purchase-prediction-challenge,room413,"kosyak,Valeriy",0.53269063124968,2014-04-15 19:57:28.523333,2
allstate-purchase-prediction-challenge,proth,mrphilroth,0.53269063124968,2014-04-16 01:22:37.276666,2
allstate-purchase-prediction-challenge,Leeds-Team Shadow Force,Leeds-Team Shadow Force,0.53269063124968,2014-05-07 20:05:32.823333,31
allstate-purchase-prediction-challenge,Sean Li,Sean Li,0.53269063124968,2014-04-29 01:26:11.703333,11
allstate-purchase-prediction-challenge,Leeds-Dennis Haysbert,"Nate Te,StarFang7,solivera",0.53269063124968,2014-04-29 00:42:22.366666,22
allstate-purchase-prediction-challenge,Michael 2,Michael,0.53269063124968,2014-04-21 23:18:14.180000,8
allstate-purchase-prediction-challenge,Leeds - Team Can You Diglett?,"Maria,dfackler,KuNam",0.53269063124968,2014-04-16 20:57:11.453333,19
allstate-purchase-prediction-challenge,Yosuke Katada,Yosuke Katada,0.53269063124968,2014-04-22 23:27:26.243333,14
allstate-purchase-prediction-challenge,Cheng Wei ,Cheng Wei ,0.53269063124968,2014-04-17 03:08:34.486666,1
allstate-purchase-prediction-challenge,Ramin,Ramin,0.53269063124968,2014-05-13 03:27:59.833333,19
allstate-purchase-prediction-challenge,G_jam,G_jam,0.53269063124968,2014-04-17 09:27:46.193333,2
allstate-purchase-prediction-challenge,SGT4_IA,"Berrebi Jonathan,Florian Pons,bguedj,wintenberger,Pierre,dizz,Gontran Peubez,gabriel",0.53269063124968,2014-04-29 12:54:19.076666,27
allstate-purchase-prediction-challenge,sugato.samanta,sugato.samanta,0.53269063124968,2014-04-18 10:33:22.150000,1
allstate-purchase-prediction-challenge,Daniel Cabral,Daniel Cabral,0.53269063124968,2014-04-18 19:17:41.800000,35
allstate-purchase-prediction-challenge,Chaitra Srinivasa,Chaitra Srinivasa,0.53269063124968,2014-04-18 19:08:13.716666,16
allstate-purchase-prediction-challenge,DataR,DataR,0.53269063124968,2014-05-08 11:44:12.980000,5
allstate-purchase-prediction-challenge,Tengying,Tengying,0.53269063124968,2014-04-21 15:48:58.683333,4
allstate-purchase-prediction-challenge,Sam Zhang,Sam Zhang,0.53269063124968,2014-04-23 01:20:07.146666,8
allstate-purchase-prediction-challenge,evgenyk,evgenyk,0.53269063124968,2014-05-17 01:21:05.146666,7
allstate-purchase-prediction-challenge,Simply Unpredictable,"Yuvraj Sidhu,Rodrigo Guerrero,kwords,Tom_R",0.53269063124968,2014-04-29 02:35:24.943333,6
allstate-purchase-prediction-challenge,charan,charan,0.53269063124968,2014-04-25 15:14:03.430000,37
allstate-purchase-prediction-challenge,croje,croje,0.53269063124968,2014-04-21 08:09:46.113333,13
allstate-purchase-prediction-challenge,wlamond,wlamond,0.53269063124968,2014-04-25 17:37:40.356666,20
allstate-purchase-prediction-challenge,Arvinder C,Arvinder C,0.53269063124968,2014-05-03 01:27:55.520000,13
allstate-purchase-prediction-challenge,noviceDM,noviceDM,0.53269063124968,2014-04-20 15:41:23.513333,12
allstate-purchase-prediction-challenge,EdwardMaple,EdwardMaple,0.53269063124968,2014-04-28 15:26:12.633333,41
allstate-purchase-prediction-challenge,SA-Fit,"Ionstine,pMed",0.53269063124968,2014-05-19 23:23:47.900000,45
allstate-purchase-prediction-challenge,Arindam Adak,Arindam Adak,0.53269063124968,2014-04-22 11:56:30.260000,18
allstate-purchase-prediction-challenge,Leeds-Fat Cats,"Shane Hoftyzer,zschubert,Angel",0.53269063124968,2014-04-28 21:35:45.726666,19
allstate-purchase-prediction-challenge,smoyerman,smoyerman,0.53269063124968,2014-04-22 16:47:59.896666,20
allstate-purchase-prediction-challenge,qwaszx,qwaszx,0.53269063124968,2014-05-13 04:17:31.900000,5
allstate-purchase-prediction-challenge,gerry,gerry,0.53269063124968,2014-04-21 23:38:00.096666,16
allstate-purchase-prediction-challenge,mantouse,mantouse,0.53269063124968,2014-04-22 04:10:17.753333,3
allstate-purchase-prediction-challenge,Chevin,Chevin,0.53269063124968,2014-04-30 16:08:44.660000,7
allstate-purchase-prediction-challenge,AnBn,AnBn,0.53269063124968,2014-04-22 08:13:16.006666,1
allstate-purchase-prediction-challenge,rapaio,rapaio,0.53269063124968,2014-05-19 11:07:35.830000,26
allstate-purchase-prediction-challenge,W.Muellner,W.Muellner,0.53269063124968,2014-05-06 17:37:40.633333,29
allstate-purchase-prediction-challenge,harry Giggs,harry Giggs,0.53269063124968,2014-05-01 07:39:58.836666,11
allstate-purchase-prediction-challenge,TOM,TOM,0.53269063124968,2014-04-30 14:37:39.313333,10
allstate-purchase-prediction-challenge,Leeds_PikaPika,"Leeds_PikaPika,PikaPika",0.53269063124968,2014-05-02 15:52:46.166666,38
allstate-purchase-prediction-challenge,AnonymousQ,AnonymousQ,0.53269063124968,2014-04-22 21:16:49.980000,7
allstate-purchase-prediction-challenge,Vishal  Khetrapal,VK,0.53269063124968,2014-04-23 01:47:47.446666,8
allstate-purchase-prediction-challenge,RockBottom,RockBottom,0.53269063124968,2014-04-23 05:09:01.666666,13
allstate-purchase-prediction-challenge,Sarah's Super Squad,Sarah's Super Squad,0.53269063124968,2014-04-23 04:18:35.466666,3
allstate-purchase-prediction-challenge,ihansel,ihansel,0.53269063124968,2014-04-23 07:20:54.580000,1
allstate-purchase-prediction-challenge,Le Badge,Le Badge,0.53269063124968,2014-04-24 22:08:07.770000,1
allstate-purchase-prediction-challenge,Tong Wang,Tong Wang,0.53269063124968,2014-04-24 00:21:15.406666,8
allstate-purchase-prediction-challenge,dataday,dataday,0.53269063124968,2014-04-24 06:50:13.776666,15
allstate-purchase-prediction-challenge,SaeedH,SaeedH,0.53269063124968,2014-04-24 10:02:53.736666,1
allstate-purchase-prediction-challenge,Zertovitch,Zertovitch,0.53269063124968,2014-04-24 16:49:44.156666,14
allstate-purchase-prediction-challenge,Alex Kamovitch,Alex Kamovitch,0.53269063124968,2014-04-29 14:31:27.883333,3
allstate-purchase-prediction-challenge,Joe Smith,Joe Smith,0.53269063124968,2014-04-24 16:25:13.326666,7
allstate-purchase-prediction-challenge,Tong,Tong,0.53269063124968,2014-04-24 17:49:17.163333,2
allstate-purchase-prediction-challenge,diego,mario,0.53269063124968,2014-04-24 21:24:40.430000,7
allstate-purchase-prediction-challenge,Alexander Parij,Alexander Parij,0.53269063124968,2014-04-24 20:59:11.700000,11
allstate-purchase-prediction-challenge,Ed Ramsden,Ed Ramsden,0.53269063124968,2014-04-24 22:11:50.286666,3
allstate-purchase-prediction-challenge,LMDM,LMDM,0.53269063124968,2014-04-25 10:32:06.996666,22
allstate-purchase-prediction-challenge,The Krypton Warrior,"Moeen Kamali,Travis,William",0.53269063124968,2014-05-05 19:22:19.516666,18
allstate-purchase-prediction-challenge,UCB iSchool-i290,"Hassan Jannah,Siddharth Agrawal,Sufia",0.53269063124968,2014-05-05 01:32:58.276666,16
allstate-purchase-prediction-challenge,chyikwei,chyikwei,0.53269063124968,2014-04-25 18:57:22.346666,3
allstate-purchase-prediction-challenge,abstractUser,abstractUser,0.53269063124968,2014-04-29 02:29:21.763333,19
allstate-purchase-prediction-challenge,Dong,Dong,0.53269063124968,2014-05-05 04:58:05.133333,15
allstate-purchase-prediction-challenge,cMadan,cMadan,0.53269063124968,2014-04-26 04:02:03.800000,8
allstate-purchase-prediction-challenge,Army of Darkness,Army of Darkness,0.53269063124968,2014-04-26 06:12:33.180000,2
allstate-purchase-prediction-challenge,Praneeth Jagarapu,Praneeth Jagarapu,0.53269063124968,2014-04-26 08:12:31.353333,1
allstate-purchase-prediction-challenge,cookid,cookid,0.53269063124968,2014-04-28 05:12:46.673333,2
allstate-purchase-prediction-challenge,LifeMatrix,LifeMatrix,0.53269063124968,2014-04-27 05:11:11.143333,8
allstate-purchase-prediction-challenge,Sean Wan,Sean Wan,0.53269063124968,2014-04-28 00:44:54.286666,6
allstate-purchase-prediction-challenge,Andrew Grinenko,Andrew Grinenko,0.53269063124968,2014-04-27 13:07:34.706666,15
